,block_id,first_digits,second_digits,third_digits,message,event_type,cerj
841,blk_-243158855256340929,081111,043935,20194,INFO,dfs.DataNode$BlockReceiver:,Receiving
842,blk_-2074647664485597823,081111,043936,19784,INFO,dfs.DataNode$BlockReceiver:,Changing
843,blk_-2074647664485597823,081111,043936,20189,INFO,dfs.DataNode$BlockReceiver:,Changing
844,blk_-3567727371802456626,081111,045346,20295,INFO,dfs.DataNode$BlockReceiver:,Receiving
845,blk_-3567727371802456626,081111,045346,20434,INFO,dfs.DataNode$BlockReceiver:,Receiving
846,blk_-3567727371802456626,081111,045346,20709,INFO,dfs.DataNode$BlockReceiver:,Receiving
847,blk_872072213442630932,081111,045455,20129,INFO,dfs.DataNode$BlockReceiver:,Receiving
848,blk_872072213442630932,081111,045455,20264,INFO,dfs.DataNode$BlockReceiver:,Receiving
849,blk_872072213442630932,081111,045455,20310,INFO,dfs.DataNode$BlockReceiver:,Receiving
850,blk_3612248761725545922,081111,045455,20321,INFO,dfs.DataNode$BlockReceiver:,Receiving
851,blk_3612248761725545922,081111,045455,20366,INFO,dfs.DataNode$BlockReceiver:,Receiving
852,blk_3612248761725545922,081111,045455,20375,INFO,dfs.DataNode$BlockReceiver:,Receiving
853,blk_2928690555251770634,081111,045530,19226,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
854,blk_2928690555251770634,081111,045530,19738,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
855,blk_2928690555251770634,081111,045531,19296,INFO,dfs.DataNode$BlockReceiver:,Changing
856,blk_2928690555251770634,081111,045531,20184,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
857,blk_2928690555251770634,081111,045531,20248,INFO,dfs.DataNode$BlockReceiver:,Changing
858,blk_5397491644897360634,081111,045554,19997,INFO,dfs.DataNode$BlockReceiver:,Receiving
859,blk_5397491644897360634,081111,045554,20209,INFO,dfs.DataNode$BlockReceiver:,Receiving
860,blk_5397491644897360634,081111,045554,20301,INFO,dfs.DataNode$BlockReceiver:,Receiving
861,blk_4845680876504554743,081111,045622,20332,INFO,dfs.DataNode$BlockReceiver:,Receiving
862,blk_4845680876504554743,081111,045622,20446,INFO,dfs.DataNode$BlockReceiver:,Receiving
863,blk_4845680876504554743,081111,045622,20566,INFO,dfs.DataNode$BlockReceiver:,Receiving
864,blk_2873950023833424461,081111,045724,20335,INFO,dfs.DataNode$BlockReceiver:,Receiving
865,blk_2873950023833424461,081111,045724,20448,INFO,dfs.DataNode$BlockReceiver:,Receiving
866,blk_2873950023833424461,081111,045724,20609,INFO,dfs.DataNode$BlockReceiver:,Receiving
867,blk_3851923145640591052,081111,045733,20450,INFO,dfs.DataNode$BlockReceiver:,Receiving
868,blk_3851923145640591052,081111,045733,20573,INFO,dfs.DataNode$BlockReceiver:,Receiving
869,blk_3851923145640591052,081111,045734,20354,INFO,dfs.DataNode$BlockReceiver:,Receiving
870,blk_-9087666954123825617,081111,045758,19294,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
871,blk_-9087666954123825617,081111,045758,20352,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
872,blk_-9087666954123825617,081111,045759,20515,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
873,blk_-9087666954123825617,081111,045802,19337,INFO,dfs.DataNode$BlockReceiver:,Changing
874,blk_-9087666954123825617,081111,045802,20573,INFO,dfs.DataNode$BlockReceiver:,Changing
875,blk_541662330287265785,081111,045804,19845,INFO,dfs.DataNode$BlockReceiver:,Receiving
876,blk_541662330287265785,081111,045805,20269,INFO,dfs.DataNode$BlockReceiver:,Receiving
877,blk_541662330287265785,081111,045805,20342,INFO,dfs.DataNode$BlockReceiver:,Receiving
878,blk_4486182646317337673,081111,045901,20225,INFO,dfs.DataNode$BlockReceiver:,Receiving
879,blk_4486182646317337673,081111,045901,20389,INFO,dfs.DataNode$BlockReceiver:,Receiving
880,blk_4486182646317337673,081111,045901,20427,INFO,dfs.DataNode$BlockReceiver:,Receiving
881,blk_-3162080861044857618,081111,045919,20397,INFO,dfs.DataNode$BlockReceiver:,Receiving
882,blk_-3162080861044857618,081111,045919,20481,INFO,dfs.DataNode$BlockReceiver:,Receiving
883,blk_-3162080861044857618,081111,045919,20548,INFO,dfs.DataNode$BlockReceiver:,Receiving
884,blk_-2352241728272657850,081111,050220,20419,INFO,dfs.DataNode$BlockReceiver:,Receiving
885,blk_-2352241728272657850,081111,050220,20428,INFO,dfs.DataNode$BlockReceiver:,Receiving
886,blk_-2352241728272657850,081111,050220,20620,INFO,dfs.DataNode$BlockReceiver:,Receiving
887,blk_-5542846930651349795,081111,050440,20165,INFO,dfs.DataNode$BlockReceiver:,Receiving
888,blk_-5542846930651349795,081111,050440,20390,INFO,dfs.DataNode$BlockReceiver:,Receiving
889,blk_-5542846930651349795,081111,050440,20742,INFO,dfs.DataNode$BlockReceiver:,Receiving
890,blk_4227413214060531970,081111,050529,20317,INFO,dfs.DataNode$BlockReceiver:,Receiving
891,blk_4227413214060531970,081111,050529,20514,INFO,dfs.DataNode$BlockReceiver:,Receiving
892,blk_4227413214060531970,081111,050529,20789,INFO,dfs.DataNode$BlockReceiver:,Receiving
893,blk_-8838519431888010087,081111,050640,20563,INFO,dfs.DataNode$BlockReceiver:,Receiving
894,blk_-8838519431888010087,081111,050641,20436,INFO,dfs.DataNode$BlockReceiver:,Receiving
895,blk_-8838519431888010087,081111,050641,20509,INFO,dfs.DataNode$BlockReceiver:,Receiving
896,blk_-57055362180627148,081111,050707,15306,INFO,dfs.DataNode$BlockReceiver:,Receiving
897,blk_-57055362180627148,081111,050707,20566,INFO,dfs.DataNode$BlockReceiver:,Receiving
898,blk_-57055362180627148,081111,050707,20568,INFO,dfs.DataNode$BlockReceiver:,Receiving
899,blk_8926701520762027040,081111,050710,20164,INFO,dfs.DataNode$BlockReceiver:,Receiving
900,blk_8926701520762027040,081111,050710,20319,INFO,dfs.DataNode$BlockReceiver:,Receiving
901,blk_8926701520762027040,081111,050710,20527,INFO,dfs.DataNode$BlockReceiver:,Receiving
902,blk_7514387922491408850,081111,050712,20509,INFO,dfs.DataNode$BlockReceiver:,Receiving
903,blk_7514387922491408850,081111,050712,20632,INFO,dfs.DataNode$BlockReceiver:,Receiving
904,blk_7514387922491408850,081111,050712,20636,INFO,dfs.DataNode$BlockReceiver:,Receiving
905,blk_7944935185586929542,081111,050754,20523,INFO,dfs.DataNode$BlockReceiver:,Receiving
906,blk_7944935185586929542,081111,050755,20494,INFO,dfs.DataNode$BlockReceiver:,Receiving
907,blk_7944935185586929542,081111,050755,20686,INFO,dfs.DataNode$BlockReceiver:,Receiving
908,blk_-6454184129716155641,081111,050806,20434,INFO,dfs.DataNode$BlockReceiver:,Receiving
909,blk_-6454184129716155641,081111,050806,20541,INFO,dfs.DataNode$BlockReceiver:,Receiving
910,blk_-6454184129716155641,081111,050806,20691,INFO,dfs.DataNode$BlockReceiver:,Receiving
911,blk_5613765847161322741,081111,050829,20610,INFO,dfs.DataNode$BlockReceiver:,Receiving
912,blk_5613765847161322741,081111,050829,20636,INFO,dfs.DataNode$BlockReceiver:,Receiving
913,blk_5613765847161322741,081111,050829,20807,INFO,dfs.DataNode$BlockReceiver:,Receiving
914,blk_-6526889403882261459,081111,050908,20587,INFO,dfs.DataNode$BlockReceiver:,Receiving
915,blk_-6526889403882261459,081111,050910,20658,INFO,dfs.DataNode$BlockReceiver:,Receiving
916,blk_-6526889403882261459,081111,050910,20719,INFO,dfs.DataNode$BlockReceiver:,Receiving
917,blk_2388607562413135371,081111,050931,20593,INFO,dfs.DataNode$BlockReceiver:,Receiving
918,blk_2388607562413135371,081111,050931,20736,INFO,dfs.DataNode$BlockReceiver:,Receiving
919,blk_2388607562413135371,081111,050931,20834,INFO,dfs.DataNode$BlockReceiver:,Receiving
920,blk_3112091861814125738,081111,051319,20378,INFO,dfs.DataNode$BlockReceiver:,Receiving
921,blk_3112091861814125738,081111,051320,20644,INFO,dfs.DataNode$BlockReceiver:,Receiving
922,blk_3112091861814125738,081111,051320,20884,INFO,dfs.DataNode$BlockReceiver:,Receiving
923,blk_4925206155177711526,081111,051446,20662,INFO,dfs.DataNode$BlockReceiver:,Receiving
924,blk_4925206155177711526,081111,051446,20953,INFO,dfs.DataNode$BlockReceiver:,Receiving
925,blk_4925206155177711526,081111,051447,20880,INFO,dfs.DataNode$BlockReceiver:,Receiving
926,blk_-7041533980760989327,081111,051507,20557,INFO,dfs.DataNode$BlockReceiver:,Receiving
927,blk_-7041533980760989327,081111,051507,20639,INFO,dfs.DataNode$BlockReceiver:,Receiving
928,blk_-7041533980760989327,081111,051507,20793,INFO,dfs.DataNode$BlockReceiver:,Receiving
929,blk_622002790384567596,081111,051558,20732,INFO,dfs.DataNode$BlockReceiver:,Receiving
930,blk_622002790384567596,081111,051558,20831,INFO,dfs.DataNode$BlockReceiver:,Receiving
931,blk_622002790384567596,081111,051558,20939,INFO,dfs.DataNode$BlockReceiver:,Receiving
932,blk_-2526822514960369861,081111,051604,20735,INFO,dfs.DataNode$BlockReceiver:,Receiving
933,blk_-2526822514960369861,081111,051604,20799,INFO,dfs.DataNode$BlockReceiver:,Receiving
934,blk_-2526822514960369861,081111,051604,20884,INFO,dfs.DataNode$BlockReceiver:,Receiving
935,blk_8163387391852097103,081111,051704,20778,INFO,dfs.DataNode$BlockReceiver:,Receiving
936,blk_8163387391852097103,081111,051704,20791,INFO,dfs.DataNode$BlockReceiver:,Receiving
937,blk_8163387391852097103,081111,051704,20800,INFO,dfs.DataNode$BlockReceiver:,Receiving
938,blk_-8628117965392159288,081111,051740,20480,INFO,dfs.DataNode$BlockReceiver:,Receiving
939,blk_-8628117965392159288,081111,051740,20706,INFO,dfs.DataNode$BlockReceiver:,Receiving
940,blk_-8628117965392159288,081111,051740,20729,INFO,dfs.DataNode$BlockReceiver:,Receiving
941,blk_-7606901404272259115,081111,051809,20697,INFO,dfs.DataNode$BlockReceiver:,Receiving
942,blk_-7606901404272259115,081111,051809,20784,INFO,dfs.DataNode$BlockReceiver:,Receiving
943,blk_-7606901404272259115,081111,051809,20784,INFO,dfs.DataNode$BlockReceiver:,Receiving
944,blk_2481181936703002732,081111,051902,20596,INFO,dfs.DataNode$BlockReceiver:,Receiving
945,blk_2481181936703002732,081111,051902,20731,INFO,dfs.DataNode$BlockReceiver:,Receiving
946,blk_2481181936703002732,081111,051902,20857,INFO,dfs.DataNode$BlockReceiver:,Receiving
947,blk_1868263223656221380,081111,051903,20829,INFO,dfs.DataNode$BlockReceiver:,Receiving
948,blk_1868263223656221380,081111,051903,20865,INFO,dfs.DataNode$BlockReceiver:,Receiving
949,blk_1868263223656221380,081111,051903,20879,INFO,dfs.DataNode$BlockReceiver:,Receiving
950,blk_7671854471292811133,081111,052047,20628,INFO,dfs.DataNode$BlockReceiver:,Receiving
951,blk_7671854471292811133,081111,052047,20948,INFO,dfs.DataNode$BlockReceiver:,Receiving
952,blk_7671854471292811133,081111,052048,20663,INFO,dfs.DataNode$BlockReceiver:,Receiving
953,blk_-5018996758846842155,081111,052117,20440,INFO,dfs.DataNode$BlockReceiver:,Receiving
954,blk_-5018996758846842155,081111,052118,20765,INFO,dfs.DataNode$BlockReceiver:,Receiving
955,blk_-5018996758846842155,081111,052118,20915,INFO,dfs.DataNode$BlockReceiver:,Receiving
956,blk_-7432753145208296887,081111,052226,20830,INFO,dfs.DataNode$BlockReceiver:,Receiving
957,blk_-7432753145208296887,081111,052226,21072,INFO,dfs.DataNode$BlockReceiver:,Receiving
958,blk_-7432753145208296887,081111,052226,21099,INFO,dfs.DataNode$BlockReceiver:,Receiving
959,blk_-4742030740272278619,081111,052327,20511,INFO,dfs.DataNode$BlockReceiver:,Receiving
960,blk_-4742030740272278619,081111,052327,20695,INFO,dfs.DataNode$BlockReceiver:,Receiving
961,blk_-4742030740272278619,081111,052327,20878,INFO,dfs.DataNode$BlockReceiver:,Receiving
962,blk_8114203228185135275,081111,052337,20720,INFO,dfs.DataNode$BlockReceiver:,Receiving
963,blk_8114203228185135275,081111,052337,20813,INFO,dfs.DataNode$BlockReceiver:,Receiving
964,blk_8114203228185135275,081111,052337,20903,INFO,dfs.DataNode$BlockReceiver:,Receiving
965,blk_3731756724515693342,081111,052930,20494,INFO,dfs.DataNode$BlockReceiver:,Receiving
966,blk_3731756724515693342,081111,052930,20540,INFO,dfs.DataNode$BlockReceiver:,Receiving
967,blk_3731756724515693342,081111,052930,21233,INFO,dfs.DataNode$BlockReceiver:,Receiving
968,blk_4657205388662225101,081111,052940,20750,INFO,dfs.DataNode$BlockReceiver:,Receiving
969,blk_4657205388662225101,081111,052940,20806,INFO,dfs.DataNode$BlockReceiver:,Receiving
970,blk_4657205388662225101,081111,052940,20951,INFO,dfs.DataNode$BlockReceiver:,Receiving
971,blk_-2291696700951011256,081111,052957,20941,INFO,dfs.DataNode$BlockReceiver:,Receiving
972,blk_-2291696700951011256,081111,052957,21055,INFO,dfs.DataNode$BlockReceiver:,Receiving
973,blk_-2291696700951011256,081111,052957,21395,INFO,dfs.DataNode$BlockReceiver:,Receiving
974,blk_5103408871134376667,081111,053049,21072,INFO,dfs.DataNode$BlockReceiver:,Receiving
975,blk_5103408871134376667,081111,053049,21235,INFO,dfs.DataNode$BlockReceiver:,Receiving
976,blk_5103408871134376667,081111,053049,21468,INFO,dfs.DataNode$BlockReceiver:,Receiving
977,blk_7333006829265792396,081111,053101,19397,INFO,dfs.DataNode$BlockReceiver:,Receiving
978,blk_7333006829265792396,081111,053101,21094,INFO,dfs.DataNode$BlockReceiver:,Receiving
979,blk_7333006829265792396,081111,053101,21166,INFO,dfs.DataNode$BlockReceiver:,Receiving
980,blk_-9147462543427262685,081111,053115,20932,INFO,dfs.DataNode$BlockReceiver:,Receiving
981,blk_-9147462543427262685,081111,053117,19997,INFO,dfs.DataNode$BlockReceiver:,Receiving
982,blk_-9147462543427262685,081111,053117,21006,INFO,dfs.DataNode$BlockReceiver:,Receiving
983,blk_-1291909274791967750,081111,053139,20842,INFO,dfs.DataNode$BlockReceiver:,Receiving
984,blk_-1291909274791967750,081111,053139,21037,INFO,dfs.DataNode$BlockReceiver:,Receiving
985,blk_-1291909274791967750,081111,053139,21086,INFO,dfs.DataNode$BlockReceiver:,Receiving
986,blk_1502824659242309856,081111,053141,21061,INFO,dfs.DataNode$BlockReceiver:,Receiving
987,blk_1502824659242309856,081111,053141,21212,INFO,dfs.DataNode$BlockReceiver:,Receiving
988,blk_1502824659242309856,081111,053141,21295,INFO,dfs.DataNode$BlockReceiver:,Receiving
989,blk_-5429949030085299196,081111,053247,21037,INFO,dfs.DataNode$BlockReceiver:,Receiving
990,blk_-5429949030085299196,081111,053247,21143,INFO,dfs.DataNode$BlockReceiver:,Receiving
991,blk_-5429949030085299196,081111,053247,21156,INFO,dfs.DataNode$BlockReceiver:,Receiving
992,blk_-8334089829646893304,081111,053441,20761,INFO,dfs.DataNode$BlockReceiver:,Receiving
993,blk_-8334089829646893304,081111,053441,21094,INFO,dfs.DataNode$BlockReceiver:,Receiving
994,blk_-8334089829646893304,081111,053441,21132,INFO,dfs.DataNode$BlockReceiver:,Receiving
995,blk_-5321622619553737573,081111,053548,20747,INFO,dfs.DataNode$BlockReceiver:,Receiving
996,blk_-5321622619553737573,081111,053548,20834,INFO,dfs.DataNode$BlockReceiver:,Receiving
997,blk_-5321622619553737573,081111,053548,21191,INFO,dfs.DataNode$BlockReceiver:,Receiving
998,blk_6404297645017178877,081111,053605,20972,INFO,dfs.DataNode$BlockReceiver:,Receiving
999,blk_6404297645017178877,081111,053605,21231,INFO,dfs.DataNode$BlockReceiver:,Receiving
1000,blk_6404297645017178877,081111,053605,21522,INFO,dfs.DataNode$BlockReceiver:,Receiving
1001,blk_8373822017264913331,081111,053819,21220,INFO,dfs.DataNode$BlockReceiver:,Receiving
1002,blk_8373822017264913331,081111,053819,21261,INFO,dfs.DataNode$BlockReceiver:,Receiving
1003,blk_8373822017264913331,081111,053819,21279,INFO,dfs.DataNode$BlockReceiver:,Receiving
1004,blk_-7545217553355661150,081111,053944,21195,INFO,dfs.DataNode$BlockReceiver:,Receiving
1005,blk_-7545217553355661150,081111,053944,21238,INFO,dfs.DataNode$BlockReceiver:,Receiving
1006,blk_-7545217553355661150,081111,053944,21386,INFO,dfs.DataNode$BlockReceiver:,Receiving
1007,blk_-3180949994503603471,081111,054033,20728,INFO,dfs.DataNode$BlockReceiver:,Receiving
1008,blk_-3180949994503603471,081111,054034,21248,INFO,dfs.DataNode$BlockReceiver:,Receiving
1009,blk_-3180949994503603471,081111,054034,21306,INFO,dfs.DataNode$BlockReceiver:,Receiving
1010,blk_-1625597622406322730,081111,054045,21043,INFO,dfs.DataNode$BlockReceiver:,Receiving
1011,blk_-1625597622406322730,081111,054045,21149,INFO,dfs.DataNode$BlockReceiver:,Receiving
1012,blk_-1625597622406322730,081111,054045,21189,INFO,dfs.DataNode$BlockReceiver:,Receiving
1013,blk_-3078917555846742195,081111,054121,21194,INFO,dfs.DataNode$BlockReceiver:,Receiving
1014,blk_-3078917555846742195,081111,054121,21236,INFO,dfs.DataNode$BlockReceiver:,Receiving
1015,blk_-3078917555846742195,081111,054121,21447,INFO,dfs.DataNode$BlockReceiver:,Receiving
1016,blk_4223285796124630377,081111,054129,21122,INFO,dfs.DataNode$BlockReceiver:,Receiving
1017,blk_4223285796124630377,081111,054129,21139,INFO,dfs.DataNode$BlockReceiver:,Receiving
1018,blk_4223285796124630377,081111,054129,21203,INFO,dfs.DataNode$BlockReceiver:,Receiving
1019,blk_-7161167009204535995,081111,054150,21199,INFO,dfs.DataNode$BlockReceiver:,Receiving
1020,blk_-7161167009204535995,081111,054151,20999,INFO,dfs.DataNode$BlockReceiver:,Receiving
1021,blk_-7161167009204535995,081111,054151,21196,INFO,dfs.DataNode$BlockReceiver:,Receiving
1022,blk_5174924244025956236,081111,054201,21067,INFO,dfs.DataNode$BlockReceiver:,Receiving
1023,blk_5174924244025956236,081111,054201,21191,INFO,dfs.DataNode$BlockReceiver:,Receiving
1024,blk_5174924244025956236,081111,054201,21411,INFO,dfs.DataNode$BlockReceiver:,Receiving
1025,blk_-5112762815951506425,081111,054242,21320,INFO,dfs.DataNode$BlockReceiver:,Receiving
1026,blk_-5112762815951506425,081111,054242,21404,INFO,dfs.DataNode$BlockReceiver:,Receiving
1027,blk_-5112762815951506425,081111,054243,21438,INFO,dfs.DataNode$BlockReceiver:,Receiving
1028,blk_6781368625344835903,081111,054328,21323,INFO,dfs.DataNode$BlockReceiver:,Receiving
1029,blk_6781368625344835903,081111,054329,21329,INFO,dfs.DataNode$BlockReceiver:,Receiving
1030,blk_6781368625344835903,081111,054329,21355,INFO,dfs.DataNode$BlockReceiver:,Receiving
1031,blk_9090093084481278055,081111,054351,16563,INFO,dfs.DataNode$BlockReceiver:,Receiving
1032,blk_9090093084481278055,081111,054351,20913,INFO,dfs.DataNode$BlockReceiver:,Receiving
1033,blk_9090093084481278055,081111,054351,21521,INFO,dfs.DataNode$BlockReceiver:,Receiving
1034,blk_-696699582300750578,081111,054510,20963,INFO,dfs.DataNode$BlockReceiver:,Receiving
1035,blk_-696699582300750578,081111,054510,21251,INFO,dfs.DataNode$BlockReceiver:,Receiving
1036,blk_-696699582300750578,081111,054510,21487,INFO,dfs.DataNode$BlockReceiver:,Receiving
1037,blk_2839618602304635665,081111,054531,21248,INFO,dfs.DataNode$BlockReceiver:,Receiving
1038,blk_2839618602304635665,081111,054531,21439,INFO,dfs.DataNode$BlockReceiver:,Receiving
1039,blk_2839618602304635665,081111,054531,21548,INFO,dfs.DataNode$BlockReceiver:,Receiving
1040,blk_7817972963411002178,081111,054604,21272,INFO,dfs.DataNode$BlockReceiver:,Receiving
1041,blk_7817972963411002178,081111,054604,21297,INFO,dfs.DataNode$BlockReceiver:,Receiving
1042,blk_7817972963411002178,081111,054604,21501,INFO,dfs.DataNode$BlockReceiver:,Receiving
1043,blk_4056611704148637674,081111,062200,21652,INFO,dfs.DataNode$BlockReceiver:,Receiving
1044,blk_4056611704148637674,081111,062201,22185,INFO,dfs.DataNode$BlockReceiver:,Receiving
1045,blk_4056611704148637674,081111,062202,22230,INFO,dfs.DataNode$BlockReceiver:,Receiving
1046,blk_-2308563252795628677,081111,062523,22051,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1047,blk_-2308563252795628677,081111,062636,22053,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1048,blk_3321612802317930356,081111,063115,21718,INFO,dfs.DataNode$BlockReceiver:,Receiving
1049,blk_3321612802317930356,081111,063115,22047,INFO,dfs.DataNode$BlockReceiver:,Receiving
1050,blk_3321612802317930356,081111,063115,22059,INFO,dfs.DataNode$BlockReceiver:,Receiving
1051,blk_2275941700084651256,081111,063403,22028,INFO,dfs.DataNode$BlockReceiver:,Receiving
1052,blk_2275941700084651256,081111,063403,22032,INFO,dfs.DataNode$BlockReceiver:,Receiving
1053,blk_2275941700084651256,081111,063403,22174,INFO,dfs.DataNode$BlockReceiver:,Receiving
1054,blk_-5051155910414339630,081111,063922,20325,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1055,blk_-5051155910414339630,081111,063922,22129,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1056,blk_-5051155910414339630,081111,063922,22140,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1057,blk_7077011914927121929,081111,064537,22208,INFO,dfs.DataNode$BlockReceiver:,Receiving
1058,blk_7077011914927121929,081111,064537,22386,INFO,dfs.DataNode$BlockReceiver:,Receiving
1059,blk_7077011914927121929,081111,064537,22575,INFO,dfs.DataNode$BlockReceiver:,Receiving
1060,blk_2258005296838850465,081111,064844,22413,INFO,dfs.DataNode$BlockReceiver:,Receiving
1061,blk_2258005296838850465,081111,064844,22477,INFO,dfs.DataNode$BlockReceiver:,Receiving
1062,blk_2258005296838850465,081111,064844,22563,INFO,dfs.DataNode$BlockReceiver:,Receiving
1063,blk_-4043081730014069485,081111,064921,17539,INFO,dfs.DataNode$BlockReceiver:,Receiving
1064,blk_-4043081730014069485,081111,064921,22350,INFO,dfs.DataNode$BlockReceiver:,Receiving
1065,blk_-4043081730014069485,081111,064921,22651,INFO,dfs.DataNode$BlockReceiver:,Receiving
1066,blk_-6059290274455367169,081111,064953,17538,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1067,blk_-6059290274455367169,081111,064953,17557,INFO,dfs.DataNode$BlockReceiver:,Changing
1068,blk_-6059290274455367169,081111,064953,21310,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1069,blk_-6059290274455367169,081111,064953,21310,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1070,blk_-6059290274455367169,081111,064953,22685,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1071,blk_-6059290274455367169,081111,064954,22699,INFO,dfs.DataNode$BlockReceiver:,Changing
1072,blk_-4890637624398498024,081111,070059,20508,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1073,blk_-4890637624398498024,081111,070059,22499,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1074,blk_-4890637624398498024,081111,070100,20612,INFO,dfs.DataNode$BlockReceiver:,Changing
1075,blk_-4890637624398498024,081111,070100,22788,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1076,blk_-4890637624398498024,081111,070100,22898,INFO,dfs.DataNode$BlockReceiver:,Changing
1077,blk_120486571976949188,081111,070131,20550,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1078,blk_120486571976949188,081111,070131,20614,INFO,dfs.DataNode$BlockReceiver:,Changing
1079,blk_120486571976949188,081111,070131,22623,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1080,blk_120486571976949188,081111,070131,22975,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1081,blk_120486571976949188,081111,070131,23055,INFO,dfs.DataNode$BlockReceiver:,Changing
1082,blk_5697572983288390847,081111,070155,22669,INFO,dfs.DataNode$BlockReceiver:,Changing
1083,blk_5697572983288390847,081111,070155,22810,INFO,dfs.DataNode$BlockReceiver:,Changing
1084,blk_-604967703652531741,081111,070157,17700,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1085,blk_2389765138302410271,081111,070238,22372,INFO,dfs.DataNode$BlockReceiver:,Receiving
1086,blk_2389765138302410271,081111,070238,22625,INFO,dfs.DataNode$BlockReceiver:,Receiving
1087,blk_2389765138302410271,081111,070238,22716,INFO,dfs.DataNode$BlockReceiver:,Receiving
1088,blk_6250895830643692821,081111,070319,22769,INFO,dfs.DataNode$BlockReceiver:,Receiving
1089,blk_6250895830643692821,081111,070319,22776,INFO,dfs.DataNode$BlockReceiver:,Receiving
1090,blk_6250895830643692821,081111,070319,22948,INFO,dfs.DataNode$BlockReceiver:,Receiving
1091,blk_-7137456002168449990,081111,070325,22724,INFO,dfs.DataNode$BlockReceiver:,Receiving
1092,blk_-7137456002168449990,081111,070325,22729,INFO,dfs.DataNode$BlockReceiver:,Receiving
1093,blk_-7137456002168449990,081111,070325,22763,INFO,dfs.DataNode$BlockReceiver:,Receiving
1094,blk_-4151531249705542796,081111,070333,22264,INFO,dfs.DataNode$BlockReceiver:,Receiving
1095,blk_-4151531249705542796,081111,070333,22917,INFO,dfs.DataNode$BlockReceiver:,Receiving
1096,blk_-4151531249705542796,081111,070338,22643,INFO,dfs.DataNode$BlockReceiver:,Receiving
1097,blk_-604967703652531741,081111,070347,22677,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1098,blk_5931585818138209554,081111,070357,22471,INFO,dfs.DataNode$BlockReceiver:,Receiving
1099,blk_5931585818138209554,081111,070357,22708,INFO,dfs.DataNode$BlockReceiver:,Receiving
1100,blk_5931585818138209554,081111,070357,22800,INFO,dfs.DataNode$BlockReceiver:,Receiving
1101,blk_9160796703302881264,081111,070400,22644,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1102,blk_9160796703302881264,081111,070404,20578,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1103,blk_9160796703302881264,081111,070404,22801,INFO,dfs.DataNode$BlockReceiver:,java.io.EOFException
1104,blk_9160796703302881264,081111,070406,20578,INFO,dfs.DataNode$BlockReceiver:,java.nio.channels.ClosedByInterruptException
1105,blk_9160796703302881264,081111,070412,20658,INFO,dfs.DataNode$BlockReceiver:,Changing
1106,blk_9160796703302881264,081111,070412,22895,INFO,dfs.DataNode$BlockReceiver:,Changing
1107,blk_3366172171126199279,081111,070437,22719,INFO,dfs.DataNode$BlockReceiver:,Receiving
1108,blk_3366172171126199279,081111,070437,22863,INFO,dfs.DataNode$BlockReceiver:,Receiving
1109,blk_3366172171126199279,081111,070438,22771,INFO,dfs.DataNode$BlockReceiver:,Receiving
1110,blk_4208719212388950902,081111,070444,17652,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1111,blk_4208719212388950902,081111,070444,20554,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1112,blk_4208719212388950902,081111,070444,20672,INFO,dfs.DataNode$BlockReceiver:,Changing
1113,blk_4208719212388950902,081111,070445,17734,INFO,dfs.DataNode$BlockReceiver:,Changing
1114,blk_4208719212388950902,081111,070445,22413,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
1115,blk_6224343649004202692,081111,070526,22434,INFO,dfs.DataNode$BlockReceiver:,Exception writing
1116,blk_6224343649004202692,081111,070526,22434,INFO,dfs.DataNode$BlockReceiver:,java.net.SocketTimeoutException:
1117,blk_-2850385690817741700,081111,070541,17732,INFO,dfs.DataNode$BlockReceiver:,java.io.IOException:
