,block_id,first_digits,second_digits,third_digits,message,event_type,trans_fail
5856,blk_1972353328533352555,081111,081042,24172,INFO,dfs.DataNode$DataTransfer:,Transmitted
5857,blk_4835511147124179465,081111,081043,23880,INFO,dfs.DataNode$DataTransfer:,Transmitted
5858,blk_-2420099873337475867,081111,081043,23978,INFO,dfs.DataNode$DataTransfer:,Transmitted
5859,blk_-6013991075326127504,081111,081043,24015,INFO,dfs.DataNode$DataTransfer:,Transmitted
5860,blk_8412203397917901314,081111,081043,24166,INFO,dfs.DataNode$DataTransfer:,Transmitted
5861,blk_-4820952717561967344,081111,081044,23607,INFO,dfs.DataNode$DataTransfer:,Transmitted
5862,blk_2407428320835978489,081111,081044,23867,INFO,dfs.DataNode$DataTransfer:,Transmitted
5863,blk_3981616098709901202,081111,081044,23912,INFO,dfs.DataNode$DataTransfer:,Transmitted
5864,blk_4218765485002916028,081111,081044,23934,INFO,dfs.DataNode$DataTransfer:,Transmitted
5865,blk_-4109787338596331074,081111,081044,23937,INFO,dfs.DataNode$DataTransfer:,Transmitted
5866,blk_3228481612828272122,081111,081044,24019,INFO,dfs.DataNode$DataTransfer:,Transmitted
5867,blk_2742043129861473940,081111,081044,24056,INFO,dfs.DataNode$DataTransfer:,Transmitted
5868,blk_4684324849649460575,081111,081044,24076,INFO,dfs.DataNode$DataTransfer:,Transmitted
5869,blk_5838198452471580811,081111,081044,24086,INFO,dfs.DataNode$DataTransfer:,Transmitted
5870,blk_-3389531214072268989,081111,081044,24195,INFO,dfs.DataNode$DataTransfer:,Transmitted
5871,blk_4135961393491233786,081111,081045,23604,INFO,dfs.DataNode$DataTransfer:,Transmitted
5872,blk_-3553966453441555530,081111,081045,23971,INFO,dfs.DataNode$DataTransfer:,Transmitted
5873,blk_8679212975633980951,081111,081045,24029,INFO,dfs.DataNode$DataTransfer:,Transmitted
5874,blk_7492942486427053511,081111,081045,24047,INFO,dfs.DataNode$DataTransfer:,Transmitted
5875,blk_5192515341937172610,081111,081045,24079,INFO,dfs.DataNode$DataTransfer:,Transmitted
5876,blk_6294946897809907529,081111,081045,24197,INFO,dfs.DataNode$DataTransfer:,Transmitted
5877,blk_6914414513158583555,081111,081045,24228,INFO,dfs.DataNode$DataTransfer:,Transmitted
5878,blk_-2290427324890649148,081111,081045,24298,INFO,dfs.DataNode$DataTransfer:,Transmitted
5879,blk_-4129427822625471809,081111,081045,24304,INFO,dfs.DataNode$DataTransfer:,Transmitted
5880,blk_-3321163471089990006,081111,081046,23833,INFO,dfs.DataNode$DataTransfer:,Transmitted
5881,blk_-6988898613059580521,081111,081046,23917,INFO,dfs.DataNode$DataTransfer:,Transmitted
5882,blk_7483430653098233058,081111,081046,23985,INFO,dfs.DataNode$DataTransfer:,Transmitted
5883,blk_4229267064529378426,081111,081046,24094,INFO,dfs.DataNode$DataTransfer:,Transmitted
5884,blk_-2590685612276141281,081111,081046,24155,INFO,dfs.DataNode$DataTransfer:,Transmitted
5885,blk_7160447974271620387,081111,081046,24538,INFO,dfs.DataNode$DataTransfer:,Transmitted
5886,blk_-8558965167352950864,081111,081047,23392,INFO,dfs.DataNode$DataTransfer:,Transmitted
5887,blk_421466741843632708,081111,081047,23508,INFO,dfs.DataNode$DataTransfer:,Transmitted
5888,blk_6566051927569845875,081111,081047,24075,INFO,dfs.DataNode$DataTransfer:,Transmitted
5889,blk_7603148066689143023,081111,081047,24090,INFO,dfs.DataNode$DataTransfer:,Transmitted
5890,blk_3208403040294893053,081111,081047,24230,INFO,dfs.DataNode$DataTransfer:,Transmitted
5891,blk_5017629419004479947,081111,081048,23930,INFO,dfs.DataNode$DataTransfer:,Transmitted
5892,blk_8426657646920119237,081111,081048,23967,INFO,dfs.DataNode$DataTransfer:,Transmitted
5893,blk_5248431706625489737,081111,081048,24069,INFO,dfs.DataNode$DataTransfer:,Transmitted
5894,blk_7929471815778283136,081111,081048,24092,INFO,dfs.DataNode$DataTransfer:,Transmitted
5895,blk_4572668253374527046,081111,081048,24156,INFO,dfs.DataNode$DataTransfer:,Transmitted
5896,blk_6506489009063656248,081111,081048,24186,INFO,dfs.DataNode$DataTransfer:,Transmitted
5897,blk_-505133930030819810,081111,081049,23858,INFO,dfs.DataNode$DataTransfer:,Transmitted
5898,blk_4393490422011993422,081111,081049,23964,INFO,dfs.DataNode$DataTransfer:,Transmitted
5899,blk_6449325964627569909,081111,081049,23994,INFO,dfs.DataNode$DataTransfer:,Transmitted
5900,blk_6539984336034883855,081111,081049,24101,INFO,dfs.DataNode$DataTransfer:,Transmitted
5901,blk_5631143400420392748,081111,081049,24267,INFO,dfs.DataNode$DataTransfer:,Transmitted
5902,blk_-197058103210565233,081111,081050,23562,INFO,dfs.DataNode$DataTransfer:,Transmitted
5903,blk_-3373573894038218244,081111,081050,23834,INFO,dfs.DataNode$DataTransfer:,Transmitted
5904,blk_5245201709372394355,081111,081050,23868,INFO,dfs.DataNode$DataTransfer:,Transmitted
5905,blk_1541219218416195532,081111,081050,23973,INFO,dfs.DataNode$DataTransfer:,Transmitted
5906,blk_3107521534415119817,081111,081050,23991,INFO,dfs.DataNode$DataTransfer:,Transmitted
5907,blk_-651213569223841236,081111,081050,24070,INFO,dfs.DataNode$DataTransfer:,Transmitted
5908,blk_2779284128756372684,081111,081051,23796,INFO,dfs.DataNode$DataTransfer:,Transmitted
5909,blk_6368513961002225767,081111,081051,24024,INFO,dfs.DataNode$DataTransfer:,Transmitted
5910,blk_843655600591747486,081111,081051,24090,INFO,dfs.DataNode$DataTransfer:,Transmitted
5911,blk_2763172534240425350,081111,081052,21456,INFO,dfs.DataNode$DataTransfer:,Transmitted
5912,blk_765862315716134311,081111,081052,23584,INFO,dfs.DataNode$DataTransfer:,Transmitted
5913,blk_1694882228833358041,081111,081052,23659,INFO,dfs.DataNode$DataTransfer:,Transmitted
5914,blk_-759520146326070271,081111,081052,23689,INFO,dfs.DataNode$DataTransfer:,Transmitted
5915,blk_-301196553772426723,081111,081052,23987,INFO,dfs.DataNode$DataTransfer:,Transmitted
5916,blk_-4488278292623850673,081111,081052,24067,INFO,dfs.DataNode$DataTransfer:,Transmitted
5917,blk_4797752620061767335,081111,081052,24145,INFO,dfs.DataNode$DataTransfer:,Transmitted
5918,blk_800295055613866242,081111,081053,23777,INFO,dfs.DataNode$DataTransfer:,Transmitted
5919,blk_-5397376349255999666,081111,081053,24069,INFO,dfs.DataNode$DataTransfer:,Transmitted
5920,blk_2188048097002121336,081111,081054,23888,INFO,dfs.DataNode$DataTransfer:,Transmitted
5921,blk_1324000278315694125,081111,081054,23899,INFO,dfs.DataNode$DataTransfer:,Transmitted
5922,blk_4177144742783979247,081111,081054,23964,INFO,dfs.DataNode$DataTransfer:,Transmitted
5923,blk_-613284482107548441,081111,081054,24036,INFO,dfs.DataNode$DataTransfer:,Transmitted
5924,blk_-3410161014814502621,081111,081054,24037,INFO,dfs.DataNode$DataTransfer:,Transmitted
5925,blk_206961860088397840,081111,081054,24052,INFO,dfs.DataNode$DataTransfer:,Transmitted
5926,blk_8828212415539393524,081111,081054,24121,INFO,dfs.DataNode$DataTransfer:,Transmitted
5927,blk_4633040974576458155,081111,081054,24172,INFO,dfs.DataNode$DataTransfer:,Transmitted
5928,blk_-470148405240994604,081111,081054,24253,INFO,dfs.DataNode$DataTransfer:,Transmitted
5929,blk_3897535518780090336,081111,081054,24290,INFO,dfs.DataNode$DataTransfer:,Transmitted
5930,blk_2222597093366956896,081111,081055,23625,INFO,dfs.DataNode$DataTransfer:,Transmitted
5931,blk_4699683344797225708,081111,081055,23826,INFO,dfs.DataNode$DataTransfer:,Transmitted
5932,blk_-6831214443817163504,081111,081055,23873,INFO,dfs.DataNode$DataTransfer:,Transmitted
5933,blk_1473949624670719319,081111,081055,24014,INFO,dfs.DataNode$DataTransfer:,Transmitted
5934,blk_-2777653517650651579,081111,081055,24084,INFO,dfs.DataNode$DataTransfer:,Transmitted
5935,blk_4745165982668466166,081111,081055,24137,INFO,dfs.DataNode$DataTransfer:,Transmitted
5936,blk_339628614718966933,081111,081055,24299,INFO,dfs.DataNode$DataTransfer:,Transmitted
5937,blk_-636273691854135061,081111,081056,23624,INFO,dfs.DataNode$DataTransfer:,Transmitted
5938,blk_-2915366470550819436,081111,081056,23853,INFO,dfs.DataNode$DataTransfer:,Transmitted
5939,blk_2723872361083177453,081111,081056,23868,INFO,dfs.DataNode$DataTransfer:,Transmitted
5940,blk_4286685686470455046,081111,081056,23886,INFO,dfs.DataNode$DataTransfer:,Transmitted
5941,blk_8475014078547641718,081111,081056,23916,INFO,dfs.DataNode$DataTransfer:,Transmitted
5942,blk_4311345377425204114,081111,081056,23950,INFO,dfs.DataNode$DataTransfer:,Transmitted
5943,blk_8764546720010794259,081111,081056,24025,INFO,dfs.DataNode$DataTransfer:,Transmitted
5944,blk_7742218304470544991,081111,081056,24092,INFO,dfs.DataNode$DataTransfer:,Transmitted
5945,blk_-2233045808484264484,081111,081057,23537,INFO,dfs.DataNode$DataTransfer:,Transmitted
5946,blk_1573819421731287229,081111,081057,23817,INFO,dfs.DataNode$DataTransfer:,Transmitted
5947,blk_4914392452144075323,081111,081057,23862,INFO,dfs.DataNode$DataTransfer:,Transmitted
5948,blk_-3293765112140934524,081111,081057,23919,INFO,dfs.DataNode$DataTransfer:,Transmitted
5949,blk_-6672070878643402708,081111,081057,24083,INFO,dfs.DataNode$DataTransfer:,Transmitted
5950,blk_38818961351354431,081111,081057,24085,INFO,dfs.DataNode$DataTransfer:,Transmitted
5951,blk_-1551128657600847064,081111,081057,24372,INFO,dfs.DataNode$DataTransfer:,Transmitted
5952,blk_-6011230079668384498,081111,081058,23940,INFO,dfs.DataNode$DataTransfer:,Transmitted
5953,blk_-6664474885903635282,081111,081058,23949,INFO,dfs.DataNode$DataTransfer:,Transmitted
5954,blk_-5611291620572493213,081111,081058,23958,INFO,dfs.DataNode$DataTransfer:,Transmitted
5955,blk_602145322322567766,081111,081058,23959,INFO,dfs.DataNode$DataTransfer:,Transmitted
5956,blk_3799066438435640351,081111,081058,23959,INFO,dfs.DataNode$DataTransfer:,Transmitted
5957,blk_-865054261050798428,081111,081058,24015,INFO,dfs.DataNode$DataTransfer:,Transmitted
5958,blk_4779333065061019730,081111,081058,24098,INFO,dfs.DataNode$DataTransfer:,Transmitted
5959,blk_8949295909988603332,081111,081059,24268,INFO,dfs.DataNode$DataTransfer:,Transmitted
5960,blk_9207438706845635627,081111,081059,24445,INFO,dfs.DataNode$DataTransfer:,Transmitted
5961,blk_-3665532716636169872,081111,081100,23967,INFO,dfs.DataNode$DataTransfer:,Transmitted
5962,blk_-1259356270552394345,081111,081100,24079,INFO,dfs.DataNode$DataTransfer:,Transmitted
5963,blk_7651614720272916928,081111,081100,24191,INFO,dfs.DataNode$DataTransfer:,Transmitted
5964,blk_-2203500854928427447,081111,081100,24291,INFO,dfs.DataNode$DataTransfer:,Transmitted
5965,blk_5214648060302668406,081111,081101,23520,INFO,dfs.DataNode$DataTransfer:,Transmitted
5966,blk_3498588019809342135,081111,081101,23777,INFO,dfs.DataNode$DataTransfer:,Transmitted
5967,blk_-4588901357094188443,081111,081101,23863,INFO,dfs.DataNode$DataTransfer:,Transmitted
5968,blk_6673349560386299698,081111,081102,23579,INFO,dfs.DataNode$DataTransfer:,Transmitted
5969,blk_1818448678068781799,081111,081102,23742,INFO,dfs.DataNode$DataTransfer:,Transmitted
5970,blk_4659767336861808352,081111,081102,24010,INFO,dfs.DataNode$DataTransfer:,Transmitted
5971,blk_6398954314152006276,081111,081102,24096,INFO,dfs.DataNode$DataTransfer:,Transmitted
5972,blk_4516306414837452219,081111,081102,24171,INFO,dfs.DataNode$DataTransfer:,Transmitted
5973,blk_4839336226356264542,081111,081102,9851,INFO,dfs.DataNode$DataTransfer:,Transmitted
5974,blk_8192313164250470717,081111,081103,23517,INFO,dfs.DataNode$DataTransfer:,Transmitted
5975,blk_6166514844042755282,081111,081103,23874,INFO,dfs.DataNode$DataTransfer:,Transmitted
5976,blk_4769080811947058984,081111,081103,24034,INFO,dfs.DataNode$DataTransfer:,Transmitted
5977,blk_1118715408109737354,081111,081103,24091,INFO,dfs.DataNode$DataTransfer:,Transmitted
5978,blk_137378281412794041,081111,081103,24100,INFO,dfs.DataNode$DataTransfer:,Transmitted
5979,blk_-492053773468045039,081111,081103,24122,INFO,dfs.DataNode$DataTransfer:,Transmitted
5980,blk_5278825593435465275,081111,081103,24151,INFO,dfs.DataNode$DataTransfer:,Transmitted
5981,blk_4536985705760956653,081111,081104,23733,INFO,dfs.DataNode$DataTransfer:,Transmitted
5982,blk_-3616607969508551776,081111,081104,23833,INFO,dfs.DataNode$DataTransfer:,Transmitted
5983,blk_4851237127992969604,081111,081104,23853,INFO,dfs.DataNode$DataTransfer:,Transmitted
5984,blk_7073768671599342762,081111,081104,24163,INFO,dfs.DataNode$DataTransfer:,Transmitted
5985,blk_-2268287553447069566,081111,081105,23395,INFO,dfs.DataNode$DataTransfer:,Transmitted
5986,blk_1504839027012885217,081111,081105,23677,INFO,dfs.DataNode$DataTransfer:,Transmitted
5987,blk_3387295944426573478,081111,081105,24076,INFO,dfs.DataNode$DataTransfer:,Transmitted
5988,blk_-2103647717065219599,081111,081105,24138,INFO,dfs.DataNode$DataTransfer:,Transmitted
5989,blk_4912900130707335756,081111,081105,24176,INFO,dfs.DataNode$DataTransfer:,Transmitted
5990,blk_5834905866353904539,081111,081106,24015,INFO,dfs.DataNode$DataTransfer:,Transmitted
5991,blk_7879862435238722740,081111,081107,23883,INFO,dfs.DataNode$DataTransfer:,Transmitted
5992,blk_-2359027146414945554,081111,081107,24049,INFO,dfs.DataNode$DataTransfer:,Transmitted
5993,blk_8440234845143872282,081111,081107,24095,INFO,dfs.DataNode$DataTransfer:,Transmitted
5994,blk_6602628297225553581,081111,081107,24190,INFO,dfs.DataNode$DataTransfer:,Transmitted
5995,blk_3138528865940364457,081111,081108,23848,INFO,dfs.DataNode$DataTransfer:,Transmitted
5996,blk_-8492986338892870613,081111,081109,23750,INFO,dfs.DataNode$DataTransfer:,Transmitted
5997,blk_6662589818782802968,081111,081109,23871,INFO,dfs.DataNode$DataTransfer:,Transmitted
5998,blk_7303727547909649253,081111,081109,23935,INFO,dfs.DataNode$DataTransfer:,Transmitted
5999,blk_619688685715802202,081111,081109,23958,INFO,dfs.DataNode$DataTransfer:,Transmitted
6000,blk_-1554683426474374404,081111,081109,24092,INFO,dfs.DataNode$DataTransfer:,Transmitted
6001,blk_-463546999397478296,081111,081109,24120,INFO,dfs.DataNode$DataTransfer:,Transmitted
6002,blk_5943475081819999972,081111,081109,24271,INFO,dfs.DataNode$DataTransfer:,Transmitted
6003,blk_-2501262806853871526,081111,081110,23663,INFO,dfs.DataNode$DataTransfer:,Transmitted
6004,blk_-568625255742421553,081111,081110,24031,INFO,dfs.DataNode$DataTransfer:,Transmitted
6005,blk_8835920566007308210,081111,081110,24054,INFO,dfs.DataNode$DataTransfer:,Transmitted
6006,blk_-2543762468442436121,081111,081110,24175,INFO,dfs.DataNode$DataTransfer:,Transmitted
6007,blk_2128110944185709079,081111,081110,24277,INFO,dfs.DataNode$DataTransfer:,Transmitted
6008,blk_-2972785782691459930,081111,081111,23814,INFO,dfs.DataNode$DataTransfer:,Transmitted
6009,blk_-1094721103807656451,081111,081111,23914,INFO,dfs.DataNode$DataTransfer:,Transmitted
6010,blk_61459942132581217,081111,081111,23979,INFO,dfs.DataNode$DataTransfer:,Transmitted
6011,blk_170797471938936306,081111,081111,24037,INFO,dfs.DataNode$DataTransfer:,Transmitted
6012,blk_4039268104999340451,081111,081112,23732,INFO,dfs.DataNode$DataTransfer:,Transmitted
6013,blk_3386765805450534271,081111,081112,23883,INFO,dfs.DataNode$DataTransfer:,Transmitted
6014,blk_8844045896712965415,081111,081113,24043,INFO,dfs.DataNode$DataTransfer:,Transmitted
6015,blk_-1174205132420103441,081111,081114,23676,INFO,dfs.DataNode$DataTransfer:,Transmitted
6016,blk_2580538676052527085,081111,081114,23788,INFO,dfs.DataNode$DataTransfer:,Transmitted
6017,blk_-7220558335281898091,081111,081114,23826,INFO,dfs.DataNode$DataTransfer:,Transmitted
6018,blk_639134254791120778,081111,081114,23863,INFO,dfs.DataNode$DataTransfer:,Transmitted
6019,blk_-4950858086647096123,081111,081114,24009,INFO,dfs.DataNode$DataTransfer:,Transmitted
6020,blk_7709307943200419391,081111,081114,24027,INFO,dfs.DataNode$DataTransfer:,Transmitted
6021,blk_6857007767713340964,081111,081114,24060,INFO,dfs.DataNode$DataTransfer:,Transmitted
6022,blk_7949815506131303115,081111,081114,24088,INFO,dfs.DataNode$DataTransfer:,Transmitted
6023,blk_-3714800847051763624,081111,081114,24170,INFO,dfs.DataNode$DataTransfer:,Transmitted
6024,blk_1022477880940279194,081111,081115,23917,INFO,dfs.DataNode$DataTransfer:,Transmitted
6025,blk_-1649334807612765719,081111,081115,24028,INFO,dfs.DataNode$DataTransfer:,Transmitted
6026,blk_1212918122094777565,081111,081115,24029,INFO,dfs.DataNode$DataTransfer:,Transmitted
6027,blk_-5201098943309260092,081111,081115,24257,INFO,dfs.DataNode$DataTransfer:,Transmitted
6028,blk_-1280274409299095209,081111,081116,23979,INFO,dfs.DataNode$DataTransfer:,Transmitted
6029,blk_9041125105835658514,081111,081116,24008,INFO,dfs.DataNode$DataTransfer:,Transmitted
6030,blk_4080002196078965596,081111,081116,24082,INFO,dfs.DataNode$DataTransfer:,Transmitted
6031,blk_7074240018501691727,081111,081117,23731,INFO,dfs.DataNode$DataTransfer:,Transmitted
6032,blk_4437281228822195961,081111,081117,23997,INFO,dfs.DataNode$DataTransfer:,Transmitted
6033,blk_-4760132303968926689,081111,081118,23585,INFO,dfs.DataNode$DataTransfer:,Transmitted
6034,blk_7080654202909793774,081111,081118,23903,INFO,dfs.DataNode$DataTransfer:,Transmitted
6035,blk_1245057788989654593,081111,081118,24088,INFO,dfs.DataNode$DataTransfer:,Transmitted
6036,blk_8775955931771388195,081111,081119,23529,INFO,dfs.DataNode$DataTransfer:,Transmitted
6037,blk_4369641054619005894,081111,081119,23960,INFO,dfs.DataNode$DataTransfer:,Transmitted
6038,blk_3174543279132947259,081111,081119,24024,INFO,dfs.DataNode$DataTransfer:,Transmitted
6039,blk_-50766785877775750,081111,081119,24106,INFO,dfs.DataNode$DataTransfer:,Transmitted
6040,blk_3855590356038554176,081111,081121,23881,INFO,dfs.DataNode$DataTransfer:,Transmitted
6041,blk_-1307194606560428311,081111,081121,24258,INFO,dfs.DataNode$DataTransfer:,Transmitted
6042,blk_2231348598790887649,081111,081122,23842,INFO,dfs.DataNode$DataTransfer:,Transmitted
6043,blk_1785449118255112585,081111,081122,23922,INFO,dfs.DataNode$DataTransfer:,Transmitted
6044,blk_2097776303992331562,081111,081122,24123,INFO,dfs.DataNode$DataTransfer:,Transmitted
6045,blk_2374266159960919393,081111,081122,24386,INFO,dfs.DataNode$DataTransfer:,Transmitted
6046,blk_8694618707705970357,081111,081123,23838,INFO,dfs.DataNode$DataTransfer:,Transmitted
6047,blk_4894207046391087272,081111,081124,24039,INFO,dfs.DataNode$DataTransfer:,Transmitted
6048,blk_6864563189133432026,081111,081125,23975,INFO,dfs.DataNode$DataTransfer:,Transmitted
6049,blk_7255555405463679678,081111,081125,23979,INFO,dfs.DataNode$DataTransfer:,Transmitted
6050,blk_7508159867459150092,081111,081125,24004,INFO,dfs.DataNode$DataTransfer:,Transmitted
6051,blk_-1259412848186511120,081111,081127,23847,INFO,dfs.DataNode$DataTransfer:,Transmitted
6052,blk_3897177295054312707,081111,081127,23893,INFO,dfs.DataNode$DataTransfer:,Transmitted
6053,blk_2854158054056648949,081111,081127,23985,INFO,dfs.DataNode$DataTransfer:,Transmitted
6054,blk_4058146096073345523,081111,081127,24015,INFO,dfs.DataNode$DataTransfer:,Transmitted
6055,blk_29841296005756558,081111,081128,23787,INFO,dfs.DataNode$DataTransfer:,Transmitted
6056,blk_1020766735513856842,081111,081128,24113,INFO,dfs.DataNode$DataTransfer:,Transmitted
6057,blk_-2061390662344687438,081111,081129,23408,INFO,dfs.DataNode$DataTransfer:,Transmitted
6058,blk_5909447157293466258,081111,081129,24145,INFO,dfs.DataNode$DataTransfer:,Transmitted
6059,blk_7076076174947688891,081111,081129,24409,INFO,dfs.DataNode$DataTransfer:,Transmitted
6060,blk_-3711988585920617405,081111,081130,24002,INFO,dfs.DataNode$DataTransfer:,Transmitted
6061,blk_-1936576631515669172,081111,081132,23865,INFO,dfs.DataNode$DataTransfer:,Transmitted
6062,blk_7680468813801773871,081111,081132,24013,INFO,dfs.DataNode$DataTransfer:,Transmitted
6063,blk_6796565675907879002,081111,081134,24011,INFO,dfs.DataNode$DataTransfer:,Transmitted
6064,blk_216804462625318440,081111,081134,9876,INFO,dfs.DataNode$DataTransfer:,Transmitted
6065,blk_1989456096072491782,081111,081135,23665,INFO,dfs.DataNode$DataTransfer:,Transmitted
6066,blk_8163185518810177773,081111,081135,23786,INFO,dfs.DataNode$DataTransfer:,Transmitted
6067,blk_5466298761399037855,081111,081135,23898,INFO,dfs.DataNode$DataTransfer:,Transmitted
6068,blk_3971280432092660389,081111,081136,23516,INFO,dfs.DataNode$DataTransfer:,Transmitted
6069,blk_167132135416677587,081111,081136,23975,INFO,dfs.DataNode$DataTransfer:,Transmitted
6070,blk_-169905311140421705,081111,081136,24049,INFO,dfs.DataNode$DataTransfer:,Transmitted
6071,blk_6850653608309580191,081111,081136,24083,INFO,dfs.DataNode$DataTransfer:,Transmitted
6072,blk_-3249777307880394812,081111,081137,24174,INFO,dfs.DataNode$DataTransfer:,Transmitted
6073,blk_2117883554395422473,081111,081138,23953,INFO,dfs.DataNode$DataTransfer:,Transmitted
6074,blk_7251927800894307689,081111,081138,9864,INFO,dfs.DataNode$DataTransfer:,Transmitted
6075,blk_5199373114019567205,081111,081139,24102,INFO,dfs.DataNode$DataTransfer:,Transmitted
6076,blk_-1060774765824706733,081111,081141,23883,INFO,dfs.DataNode$DataTransfer:,Transmitted
6077,blk_4913135906682495752,081111,081141,23977,INFO,dfs.DataNode$DataTransfer:,Transmitted
6078,blk_-1103634042255127457,081111,081141,24107,INFO,dfs.DataNode$DataTransfer:,Transmitted
6079,blk_1633403445702941898,081111,081142,23950,INFO,dfs.DataNode$DataTransfer:,Transmitted
6080,blk_3998699292780369635,081111,081144,23996,INFO,dfs.DataNode$DataTransfer:,Transmitted
6081,blk_8693484520727562405,081111,081144,24026,INFO,dfs.DataNode$DataTransfer:,Transmitted
6082,blk_4447914506545345425,081111,081144,24052,INFO,dfs.DataNode$DataTransfer:,Transmitted
6083,blk_-730011113124416460,081111,081145,24065,INFO,dfs.DataNode$DataTransfer:,Transmitted
6084,blk_224524725647401101,081111,081151,24107,INFO,dfs.DataNode$DataTransfer:,Transmitted
6085,blk_1510214603317653093,081111,081159,24127,INFO,dfs.DataNode$DataTransfer:,Transmitted
6086,blk_7348244826242828497,081111,081204,24166,INFO,dfs.DataNode$DataTransfer:,Transmitted
6087,blk_-4706229462686572756,081111,081206,24083,INFO,dfs.DataNode$DataTransfer:,Transmitted
6088,blk_-7907245724711740086,081111,081208,24061,INFO,dfs.DataNode$DataTransfer:,Transmitted
6089,blk_4038711873022967731,081111,081208,24092,INFO,dfs.DataNode$DataTransfer:,Transmitted
6090,blk_4179575043539075486,081111,081217,23725,INFO,dfs.DataNode$DataTransfer:,Transmitted
6091,blk_-8691424323002989983,081111,081220,24054,INFO,dfs.DataNode$DataTransfer:,Transmitted
6092,blk_-5459672804841337444,081111,081229,24269,INFO,dfs.DataNode$DataTransfer:,Transmitted
6093,blk_-5868738344494989523,081111,081233,23991,INFO,dfs.DataNode$DataTransfer:,Transmitted
6094,blk_9037430062624590421,081111,081233,24098,INFO,dfs.DataNode$DataTransfer:,Transmitted
6095,blk_-1178327588493154466,081111,081236,23995,INFO,dfs.DataNode$DataTransfer:,Transmitted
6096,blk_-8543593617700255989,081111,081236,24053,INFO,dfs.DataNode$DataTransfer:,Transmitted
6097,blk_-2641138026150780447,081111,081246,24116,INFO,dfs.DataNode$DataTransfer:,Transmitted
6098,blk_-7036309121053811475,081111,081248,24107,INFO,dfs.DataNode$DataTransfer:,Transmitted
6099,blk_-4089867055268305673,081111,081305,24388,INFO,dfs.DataNode$DataTransfer:,Transmitted
6100,blk_5343961997784694557,081111,081709,24263,INFO,dfs.DataNode$DataTransfer:,Transmitted
6101,blk_-1215181860254226430,081111,081852,24150,INFO,dfs.DataNode$DataTransfer:,Transmitted
6102,blk_-5440927664732416089,081111,082001,24230,INFO,dfs.DataNode$DataTransfer:,Transmitted
6103,blk_7451166452100792571,081111,082137,24243,INFO,dfs.DataNode$DataTransfer:,Transmitted
6104,blk_-4795543471729923656,081111,082944,24356,INFO,dfs.DataNode$DataTransfer:,Transmitted
6105,blk_-3394979909678981485,081111,083002,24500,INFO,dfs.DataNode$DataTransfer:,Transmitted
6106,blk_-5025772002653336416,081111,083039,24418,INFO,dfs.DataNode$DataTransfer:,Transmitted
6107,blk_-4987229210803831110,081111,083051,24491,INFO,dfs.DataNode$DataTransfer:,Transmitted
6108,blk_-498214726976604310,081111,083111,24222,INFO,dfs.DataNode$DataTransfer:,Transmitted
6109,blk_7172719522086850987,081111,083130,24471,INFO,dfs.DataNode$DataTransfer:,Transmitted
6110,blk_2460132441952110636,081111,083153,24505,INFO,dfs.DataNode$DataTransfer:,Transmitted
6111,blk_6395235580718810915,081111,083229,24686,INFO,dfs.DataNode$DataTransfer:,Transmitted
6112,blk_1283246892326699220,081111,083244,24701,INFO,dfs.DataNode$DataTransfer:,Transmitted
6113,blk_-1516004167495065600,081111,084058,24600,INFO,dfs.DataNode$DataTransfer:,Transmitted
6114,blk_3421455192524687387,081111,084114,24797,INFO,dfs.DataNode$DataTransfer:,Transmitted
6115,blk_-5393744867453508045,081111,084326,24466,INFO,dfs.DataNode$DataTransfer:,Transmitted
6116,blk_-7606526996133917313,081111,084327,24696,INFO,dfs.DataNode$DataTransfer:,Transmitted
6117,blk_2500740688069535063,081111,084401,24500,INFO,dfs.DataNode$DataTransfer:,Transmitted
6118,blk_-2850729798024800718,081111,084418,24202,INFO,dfs.DataNode$DataTransfer:,Transmitted
6119,blk_3737268599620146030,081111,084538,24862,INFO,dfs.DataNode$DataTransfer:,Transmitted
6120,blk_-6011243293355057469,081111,084946,24588,INFO,dfs.DataNode$DataTransfer:,Transmitted
6121,blk_-9180385486443303360,081111,085210,24889,INFO,dfs.DataNode$DataTransfer:,Transmitted
6122,blk_-1877250958382874756,081111,085237,24889,INFO,dfs.DataNode$DataTransfer:,Transmitted
6123,blk_3568450388102883854,081111,085257,24612,INFO,dfs.DataNode$DataTransfer:,Transmitted
6124,blk_5132227152927704484,081111,085259,24479,INFO,dfs.DataNode$DataTransfer:,Transmitted
6125,blk_-7268025964696437054,081111,085322,25381,INFO,dfs.DataNode$DataTransfer:,Transmitted
6126,blk_-8878623364760007494,081111,085325,25173,INFO,dfs.DataNode$DataTransfer:,Transmitted
6127,blk_-7480119924186155809,081111,085354,25070,INFO,dfs.DataNode$DataTransfer:,Transmitted
6128,blk_4775778808301028285,081111,085406,25036,INFO,dfs.DataNode$DataTransfer:,Transmitted
6129,blk_8740760417862013673,081111,085453,24692,INFO,dfs.DataNode$DataTransfer:,Transmitted
6130,blk_8822920937739019933,081111,085509,25176,INFO,dfs.DataNode$DataTransfer:,Transmitted
6131,blk_-3675342299805730547,081111,085532,24927,INFO,dfs.DataNode$DataTransfer:,Transmitted
6132,blk_-4299356170605251012,081111,085610,22348,INFO,dfs.DataNode$DataTransfer:,Transmitted
6133,blk_-9204682504804436825,081111,085935,24965,INFO,dfs.DataNode$DataTransfer:,Transmitted
