,block_id,first_digits,second_digits,third_digits,message,event_type
5715,blk_2196616029508218356,081111,080938,19,INFO,dfs.DataNode:
5716,blk_3795526132190501980,081111,080938,19,INFO,dfs.DataNode:
5717,blk_-6672070878643402708,081111,080938,19,INFO,dfs.DataNode:
5718,blk_3343606774977388288,081111,080938,19,INFO,dfs.DataNode:
5719,blk_6902224551048676367,081111,080938,19,INFO,dfs.DataNode:
5720,blk_1275411311744847956,081111,080938,19,INFO,dfs.DataNode:
5721,blk_-8090245459882279282,081111,080938,19,INFO,dfs.DataNode:
5722,blk_1391841244161609886,081111,080938,19,INFO,dfs.DataNode:
5723,blk_4160086240496474615,081111,080938,19,INFO,dfs.DataNode:
5724,blk_-4353277642250622010,081111,080938,19,INFO,dfs.DataNode:
5725,blk_5202581916713319258,081111,080939,18,INFO,dfs.DataNode:
5726,blk_5421959119785087535,081111,080939,18,INFO,dfs.DataNode:
5727,blk_2062596298896532836,081111,080939,18,INFO,dfs.DataNode:
5728,blk_1002035631670752221,081111,080939,18,INFO,dfs.DataNode:
5729,blk_1370157082054943084,081111,080939,19,INFO,dfs.DataNode:
5730,blk_3085641870229674966,081111,080939,19,INFO,dfs.DataNode:
5731,blk_4304381326715634913,081111,080939,19,INFO,dfs.DataNode:
5732,blk_4311345377425204114,081111,080939,19,INFO,dfs.DataNode:
5733,blk_7031579332935472564,081111,080939,19,INFO,dfs.DataNode:
5734,blk_5030789253197619977,081111,080939,19,INFO,dfs.DataNode:
5735,blk_5718657311223039033,081111,080939,19,INFO,dfs.DataNode:
5736,blk_6673681344737642049,081111,080939,19,INFO,dfs.DataNode:
5737,blk_-8911704522573882730,081111,080939,19,INFO,dfs.DataNode:
5738,blk_6088340553673203130,081111,080939,19,INFO,dfs.DataNode:
5739,blk_1617797730093115295,081111,080939,19,INFO,dfs.DataNode:
5740,blk_459921832515814414,081111,080939,19,INFO,dfs.DataNode:
5741,blk_-250687566902050280,081111,080939,19,INFO,dfs.DataNode:
5742,blk_2809346034260920835,081111,080939,19,INFO,dfs.DataNode:
5743,blk_618019010259865347,081111,080939,19,INFO,dfs.DataNode:
5744,blk_8918844802935803403,081111,080939,19,INFO,dfs.DataNode:
5745,blk_848181687157377968,081111,080939,19,INFO,dfs.DataNode:
5746,blk_6168825440128665624,081111,080939,19,INFO,dfs.DataNode:
5747,blk_2619782765622369790,081111,080939,19,INFO,dfs.DataNode:
5748,blk_7511886852471714387,081111,080939,19,INFO,dfs.DataNode:
5749,blk_7528394967412561413,081111,080939,19,INFO,dfs.DataNode:
5750,blk_3892860055991613192,081111,080939,19,INFO,dfs.DataNode:
5751,blk_5376825692975748185,081111,080939,19,INFO,dfs.DataNode:
5752,blk_1573819421731287229,081111,080939,19,INFO,dfs.DataNode:
5753,blk_2937907496417119778,081111,080939,19,INFO,dfs.DataNode:
5754,blk_3351217985662172596,081111,080939,19,INFO,dfs.DataNode:
5755,blk_7194943883245628915,081111,080939,19,INFO,dfs.DataNode:
5756,blk_2019017431418479297,081111,080940,19,INFO,dfs.DataNode:
5757,blk_2139464308932241981,081111,080940,19,INFO,dfs.DataNode:
5758,blk_3109638759841532128,081111,080940,19,INFO,dfs.DataNode:
5759,blk_2623823919680625950,081111,080940,19,INFO,dfs.DataNode:
5760,blk_8341035617999301583,081111,080940,19,INFO,dfs.DataNode:
5761,blk_3867353988947287400,081111,080940,19,INFO,dfs.DataNode:
5762,blk_3473221768000158666,081111,080940,19,INFO,dfs.DataNode:
5763,blk_3905894997810235606,081111,080941,19,INFO,dfs.DataNode:
5764,blk_-732590944592258319,081111,080942,19,INFO,dfs.DataNode:
5765,blk_-8802304907514362750,081111,080942,19,INFO,dfs.DataNode:
5766,blk_421466741843632708,081111,080943,19,INFO,dfs.DataNode:
5767,blk_-1276709126992537521,081111,080943,19,INFO,dfs.DataNode:
5768,blk_-1264250160833824250,081111,080944,19,INFO,dfs.DataNode:
5769,blk_3894728656701939819,081111,080944,19,INFO,dfs.DataNode:
5770,blk_1638449906190970300,081111,080944,19,INFO,dfs.DataNode:
5771,blk_1541219218416195532,081111,080944,19,INFO,dfs.DataNode:
5772,blk_6266895026795169703,081111,080944,19,INFO,dfs.DataNode:
5773,blk_812231291111801520,081111,080945,19,INFO,dfs.DataNode:
5774,blk_370364951645881073,081111,080947,19,INFO,dfs.DataNode:
5775,blk_2649907650108106408,081111,080948,18,INFO,dfs.DataNode:
5776,blk_3226187833243120941,081111,080949,19,INFO,dfs.DataNode:
5777,blk_884578779234263060,081111,080949,19,INFO,dfs.DataNode:
5778,blk_6941401070057988372,081111,080949,19,INFO,dfs.DataNode:
5779,blk_8852762272208634666,081111,080950,19,INFO,dfs.DataNode:
5780,blk_6266965757049242863,081111,080950,19,INFO,dfs.DataNode:
5781,blk_-6027754707277269965,081111,080951,19,INFO,dfs.DataNode:
5782,blk_4795216086351163939,081111,080951,19,INFO,dfs.DataNode:
5783,blk_4548551995431424372,081111,080951,19,INFO,dfs.DataNode:
5784,blk_7123628316318621578,081111,080952,18,INFO,dfs.DataNode:
5785,blk_1693140086620464089,081111,080952,19,INFO,dfs.DataNode:
5786,blk_7066967086459211785,081111,080952,19,INFO,dfs.DataNode:
5787,blk_8920676305860835882,081111,080952,19,INFO,dfs.DataNode:
5788,blk_6675304214982061181,081111,080953,19,INFO,dfs.DataNode:
5789,blk_1089063253636726328,081111,080953,19,INFO,dfs.DataNode:
5790,blk_2698627825659590062,081111,080953,19,INFO,dfs.DataNode:
5791,blk_7155512739642292397,081111,080953,19,INFO,dfs.DataNode:
5792,blk_6638764246480158119,081111,080954,18,INFO,dfs.DataNode:
5793,blk_2518005448281327092,081111,080954,19,INFO,dfs.DataNode:
5794,blk_6937254964717486660,081111,080954,19,INFO,dfs.DataNode:
5795,blk_6602628297225553581,081111,080954,19,INFO,dfs.DataNode:
5796,blk_5160484382975745314,081111,080954,19,INFO,dfs.DataNode:
5797,blk_3781888503286338379,081111,080954,19,INFO,dfs.DataNode:
5798,blk_6776048776666012827,081111,080955,18,INFO,dfs.DataNode:
5799,blk_3334610880304401473,081111,080955,19,INFO,dfs.DataNode:
5800,blk_6449325964627569909,081111,080955,19,INFO,dfs.DataNode:
5801,blk_2679767897964759066,081111,080956,18,INFO,dfs.DataNode:
5802,blk_8683154482382662920,081111,080956,19,INFO,dfs.DataNode:
5803,blk_1590047200182393352,081111,080956,19,INFO,dfs.DataNode:
5804,blk_1504839027012885217,081111,080956,19,INFO,dfs.DataNode:
5805,blk_5306532226836293852,081111,080956,19,INFO,dfs.DataNode:
5806,blk_2407356029255239411,081111,080956,19,INFO,dfs.DataNode:
5807,blk_1226084245840585474,081111,080957,19,INFO,dfs.DataNode:
5808,blk_5400650414061125476,081111,080957,19,INFO,dfs.DataNode:
5809,blk_3744581156597263523,081111,080957,19,INFO,dfs.DataNode:
5810,blk_508505639319150009,081111,080958,19,INFO,dfs.DataNode:
5811,blk_1282671453441931968,081111,080958,19,INFO,dfs.DataNode:
5812,blk_1220732485242822820,081111,080958,19,INFO,dfs.DataNode:
5813,blk_639134254791120778,081111,080959,19,INFO,dfs.DataNode:
5814,blk_1095828669281059409,081111,080959,19,INFO,dfs.DataNode:
5815,blk_1700818127755290804,081111,080959,19,INFO,dfs.DataNode:
5816,blk_8410191029735463476,081111,081000,18,INFO,dfs.DataNode:
5817,blk_3371423567017506436,081111,081000,18,INFO,dfs.DataNode:
5818,blk_5838198452471580811,081111,081000,19,INFO,dfs.DataNode:
5819,blk_1590199011323801375,081111,081000,19,INFO,dfs.DataNode:
5820,blk_-990019562208711758,081111,081000,19,INFO,dfs.DataNode:
5821,blk_7054930979344338627,081111,081000,19,INFO,dfs.DataNode:
5822,blk_7335436656679086655,081111,081000,19,INFO,dfs.DataNode:
5823,blk_6368513961002225767,081111,081000,19,INFO,dfs.DataNode:
5824,blk_2291252181768043732,081111,081000,19,INFO,dfs.DataNode:
5825,blk_-197058103210565233,081111,081000,19,INFO,dfs.DataNode:
5826,blk_6806651855455070098,081111,081000,19,INFO,dfs.DataNode:
5827,blk_6464329169037797149,081111,081000,19,INFO,dfs.DataNode:
5828,blk_4215983989293905341,081111,081000,19,INFO,dfs.DataNode:
5829,blk_1470544421152915744,081111,081001,19,INFO,dfs.DataNode:
5830,blk_1572678816876531822,081111,081001,19,INFO,dfs.DataNode:
5831,blk_8970682121266029206,081111,081001,19,INFO,dfs.DataNode:
5832,blk_4080002196078965596,081111,081001,19,INFO,dfs.DataNode:
5833,blk_2830492498866057543,081111,081001,19,INFO,dfs.DataNode:
5834,blk_-403484948095905094,081111,081001,19,INFO,dfs.DataNode:
5835,blk_1913404323370443729,081111,081002,19,INFO,dfs.DataNode:
5836,blk_2756236679303665228,081111,081002,19,INFO,dfs.DataNode:
5837,blk_7675907958411957375,081111,081002,19,INFO,dfs.DataNode:
5838,blk_3538635970420149743,081111,081002,19,INFO,dfs.DataNode:
5839,blk_8679212975633980951,081111,081002,19,INFO,dfs.DataNode:
5840,blk_2294896677638568589,081111,081002,19,INFO,dfs.DataNode:
5841,blk_8735823784662388403,081111,081002,19,INFO,dfs.DataNode:
5842,blk_2793892834870615869,081111,081002,19,INFO,dfs.DataNode:
5843,blk_1324000278315694125,081111,081002,19,INFO,dfs.DataNode:
5844,blk_4135961393491233786,081111,081003,18,INFO,dfs.DataNode:
5845,blk_-2351265363783455125,081111,081003,18,INFO,dfs.DataNode:
5846,blk_4337012286763415503,081111,081003,19,INFO,dfs.DataNode:
5847,blk_2742043129861473940,081111,081003,19,INFO,dfs.DataNode:
5848,blk_7176222791546391059,081111,081003,19,INFO,dfs.DataNode:
5849,blk_6050772869675559644,081111,081003,19,INFO,dfs.DataNode:
5850,blk_8705185806069097838,081111,081003,19,INFO,dfs.DataNode:
5851,blk_4078923570794785809,081111,081003,19,INFO,dfs.DataNode:
5852,blk_3343660078025160573,081111,081003,19,INFO,dfs.DataNode:
5853,blk_8065120248309205717,081111,081003,19,INFO,dfs.DataNode:
5854,blk_3196542247969442159,081111,081003,19,INFO,dfs.DataNode:
5855,blk_4472276507855141100,081111,081003,19,INFO,dfs.DataNode:
5856,blk_3113187662971862068,081111,081003,19,INFO,dfs.DataNode:
5857,blk_5017629419004479947,081111,081003,19,INFO,dfs.DataNode:
5858,blk_4284688617983009262,081111,081003,19,INFO,dfs.DataNode:
5859,blk_7311049447768120744,081111,081004,18,INFO,dfs.DataNode:
5860,blk_4914392452144075323,081111,081004,18,INFO,dfs.DataNode:
5861,blk_1998807307636464182,081111,081004,19,INFO,dfs.DataNode:
5862,blk_4572668253374527046,081111,081004,19,INFO,dfs.DataNode:
5863,blk_4894207046391087272,081111,081004,19,INFO,dfs.DataNode:
5864,blk_-470148405240994604,081111,081004,19,INFO,dfs.DataNode:
5865,blk_3975170795687811349,081111,081004,19,INFO,dfs.DataNode:
5866,blk_5440178103369301989,081111,081004,19,INFO,dfs.DataNode:
5867,blk_676863734062192877,081111,081004,19,INFO,dfs.DataNode:
5868,blk_6094823566810908126,081111,081004,19,INFO,dfs.DataNode:
5869,blk_6098421906176862294,081111,081004,19,INFO,dfs.DataNode:
5870,blk_7381482555566101417,081111,081004,19,INFO,dfs.DataNode:
5871,blk_1245057788989654593,081111,081004,19,INFO,dfs.DataNode:
5872,blk_8764546720010794259,081111,081005,19,INFO,dfs.DataNode:
5873,blk_7359259963898795950,081111,081005,19,INFO,dfs.DataNode:
5874,blk_2636053494941634692,081111,081005,19,INFO,dfs.DataNode:
5875,blk_4293869803165350277,081111,081005,19,INFO,dfs.DataNode:
5876,blk_1118715408109737354,081111,081005,19,INFO,dfs.DataNode:
5877,blk_2501474452214723887,081111,081005,19,INFO,dfs.DataNode:
5878,blk_1672255205831012914,081111,081005,19,INFO,dfs.DataNode:
5879,blk_8614306252632438958,081111,081005,19,INFO,dfs.DataNode:
5880,blk_9066449669370922763,081111,081005,19,INFO,dfs.DataNode:
5881,blk_-3389531214072268989,081111,081006,19,INFO,dfs.DataNode:
5882,blk_800295055613866242,081111,081006,19,INFO,dfs.DataNode:
5883,blk_5566017485642373513,081111,081006,19,INFO,dfs.DataNode:
5884,blk_434832384207014645,081111,081006,19,INFO,dfs.DataNode:
5885,blk_6923168054193155642,081111,081006,19,INFO,dfs.DataNode:
5886,blk_2865299799725144756,081111,081006,19,INFO,dfs.DataNode:
5887,blk_1212918122094777565,081111,081007,19,INFO,dfs.DataNode:
5888,blk_8723098667092295151,081111,081007,19,INFO,dfs.DataNode:
5889,blk_8040220468786265436,081111,081007,19,INFO,dfs.DataNode:
5890,blk_-2203500854928427447,081111,081007,19,INFO,dfs.DataNode:
5891,blk_4797752620061767335,081111,081007,19,INFO,dfs.DataNode:
5892,blk_3872613695006083881,081111,081007,19,INFO,dfs.DataNode:
5893,blk_5390605555590308923,081111,081007,19,INFO,dfs.DataNode:
5894,blk_1818448678068781799,081111,081008,18,INFO,dfs.DataNode:
5895,blk_3228481612828272122,081111,081008,19,INFO,dfs.DataNode:
5896,blk_602145322322567766,081111,081008,19,INFO,dfs.DataNode:
5897,blk_6002222056251794494,081111,081008,19,INFO,dfs.DataNode:
5898,blk_8163923829916206390,081111,081008,19,INFO,dfs.DataNode:
5899,blk_2395806846647552162,081111,081008,19,INFO,dfs.DataNode:
5900,blk_928050162784819470,081111,081008,19,INFO,dfs.DataNode:
5901,blk_-5611291620572493213,081111,081008,19,INFO,dfs.DataNode:
5902,blk_7197351076380631241,081111,081008,19,INFO,dfs.DataNode:
5903,blk_2128110944185709079,081111,081008,19,INFO,dfs.DataNode:
5904,blk_5081854227115940460,081111,081008,19,INFO,dfs.DataNode:
5905,blk_7929471815778283136,081111,081009,19,INFO,dfs.DataNode:
5906,blk_-2385250020468826128,081111,081009,19,INFO,dfs.DataNode:
5907,blk_8995311210631816283,081111,081009,19,INFO,dfs.DataNode:
5908,blk_-716965666746489738,081111,081009,19,INFO,dfs.DataNode:
5909,blk_3981616098709901202,081111,081009,19,INFO,dfs.DataNode:
5910,blk_1678700155986778710,081111,081009,19,INFO,dfs.DataNode:
5911,blk_4468605627586217384,081111,081009,19,INFO,dfs.DataNode:
5912,blk_4218765485002916028,081111,081010,19,INFO,dfs.DataNode:
5913,blk_6914414513158583555,081111,081010,19,INFO,dfs.DataNode:
5914,blk_9207438706845635627,081111,081011,19,INFO,dfs.DataNode:
5915,blk_2779284128756372684,081111,081011,19,INFO,dfs.DataNode:
5916,blk_5768304363958498610,081111,081011,19,INFO,dfs.DataNode:
5917,blk_7742218304470544991,081111,081011,19,INFO,dfs.DataNode:
5918,blk_8426657646920119237,081111,081011,19,INFO,dfs.DataNode:
5919,blk_8350594773937441286,081111,081012,19,INFO,dfs.DataNode:
5920,blk_-2002882859347028135,081111,081012,19,INFO,dfs.DataNode:
5921,blk_3526305887089294017,081111,081012,19,INFO,dfs.DataNode:
5922,blk_7418125145593850596,081111,081012,19,INFO,dfs.DataNode:
5923,blk_5245201709372394355,081111,081012,19,INFO,dfs.DataNode:
5924,blk_7492942486427053511,081111,081013,18,INFO,dfs.DataNode:
5925,blk_8001024768488497783,081111,081013,18,INFO,dfs.DataNode:
5926,blk_6168761249032143337,081111,081013,19,INFO,dfs.DataNode:
5927,blk_-2290427324890649148,081111,081013,19,INFO,dfs.DataNode:
5928,blk_339628614718966933,081111,081013,19,INFO,dfs.DataNode:
5929,blk_8057274412426720425,081111,081013,19,INFO,dfs.DataNode:
5930,blk_2699269972429580384,081111,081013,19,INFO,dfs.DataNode:
5931,blk_1752127818716934956,081111,081013,19,INFO,dfs.DataNode:
5932,blk_1702691228155803995,081111,081013,19,INFO,dfs.DataNode:
5933,blk_5278825593435465275,081111,081013,19,INFO,dfs.DataNode:
5934,blk_4612214524526295060,081111,081014,18,INFO,dfs.DataNode:
5935,blk_8417371116626867703,081111,081014,18,INFO,dfs.DataNode:
5936,blk_2170329547172630317,081111,081014,19,INFO,dfs.DataNode:
5937,blk_8685978339834488699,081111,081014,19,INFO,dfs.DataNode:
5938,blk_-651213569223841236,081111,081014,19,INFO,dfs.DataNode:
5939,blk_4401465872230392462,081111,081014,19,INFO,dfs.DataNode:
5940,blk_4229267064529378426,081111,081014,19,INFO,dfs.DataNode:
5941,blk_-86502513807042233,081111,081014,19,INFO,dfs.DataNode:
5942,blk_3327189652383595148,081111,081014,19,INFO,dfs.DataNode:
5943,blk_-4820952717561967344,081111,081015,18,INFO,dfs.DataNode:
5944,blk_4140846081106346904,081111,081015,19,INFO,dfs.DataNode:
5945,blk_7603148066689143023,081111,081015,19,INFO,dfs.DataNode:
5946,blk_9183427441149827982,081111,081015,19,INFO,dfs.DataNode:
5947,blk_627954788702356658,081111,081015,19,INFO,dfs.DataNode:
5948,blk_7396130175201654445,081111,081015,19,INFO,dfs.DataNode:
5949,blk_4684324849649460575,081111,081016,19,INFO,dfs.DataNode:
5950,blk_7074240018501691727,081111,081017,19,INFO,dfs.DataNode:
5951,blk_8704470484017517454,081111,081017,19,INFO,dfs.DataNode:
5952,blk_4769080811947058984,081111,081017,19,INFO,dfs.DataNode:
5953,blk_-512857920986324511,081111,081017,19,INFO,dfs.DataNode:
5954,blk_3323527454068929017,081111,081017,19,INFO,dfs.DataNode:
5955,blk_1694882228833358041,081111,081017,19,INFO,dfs.DataNode:
5956,blk_-3665532716636169872,081111,081017,19,INFO,dfs.DataNode:
5957,blk_-3553966453441555530,081111,081017,19,INFO,dfs.DataNode:
5958,blk_8092869566352925448,081111,081017,19,INFO,dfs.DataNode:
5959,blk_9153752713974144002,081111,081017,19,INFO,dfs.DataNode:
5960,blk_5851564263865324432,081111,081017,19,INFO,dfs.DataNode:
5961,blk_8095512464329197839,081111,081017,19,INFO,dfs.DataNode:
5962,blk_4039268104999340451,081111,081018,18,INFO,dfs.DataNode:
5963,blk_4536985705760956653,081111,081018,18,INFO,dfs.DataNode:
5964,blk_-1560484374829140118,081111,081018,18,INFO,dfs.DataNode:
5965,blk_8959012163763225369,081111,081018,19,INFO,dfs.DataNode:
5966,blk_6796565675907879002,081111,081018,19,INFO,dfs.DataNode:
5967,blk_5716780092123595038,081111,081018,19,INFO,dfs.DataNode:
5968,blk_7483430653098233058,081111,081018,19,INFO,dfs.DataNode:
5969,blk_7080654202909793774,081111,081018,19,INFO,dfs.DataNode:
5970,blk_7303727547909649253,081111,081018,19,INFO,dfs.DataNode:
5971,blk_-8558965167352950864,081111,081018,19,INFO,dfs.DataNode:
5972,blk_1022477880940279194,081111,081019,19,INFO,dfs.DataNode:
5973,blk_619688685715802202,081111,081019,19,INFO,dfs.DataNode:
5974,blk_-250610465941356088,081111,081019,19,INFO,dfs.DataNode:
5975,blk_6294946897809907529,081111,081019,19,INFO,dfs.DataNode:
5976,blk_3208403040294893053,081111,081019,19,INFO,dfs.DataNode:
5977,blk_6566051927569845875,081111,081019,19,INFO,dfs.DataNode:
5978,blk_8315123013247533672,081111,081019,19,INFO,dfs.DataNode:
5979,blk_2407428320835978489,081111,081019,19,INFO,dfs.DataNode:
5980,blk_2374266159960919393,081111,081020,19,INFO,dfs.DataNode:
5981,blk_-1649334807612765719,081111,081020,19,INFO,dfs.DataNode:
5982,blk_2723872361083177453,081111,081020,19,INFO,dfs.DataNode:
5983,blk_5192515341937172610,081111,081020,19,INFO,dfs.DataNode:
5984,blk_289878492777781744,081111,081020,19,INFO,dfs.DataNode:
5985,blk_-3714800847051763624,081111,081020,19,INFO,dfs.DataNode:
5986,blk_3897535518780090336,081111,081021,18,INFO,dfs.DataNode:
5987,blk_4177144742783979247,081111,081021,19,INFO,dfs.DataNode:
5988,blk_4286685686470455046,081111,081021,19,INFO,dfs.DataNode:
5989,blk_3138528865940364457,081111,081021,19,INFO,dfs.DataNode:
5990,blk_-3321163471089990006,081111,081021,19,INFO,dfs.DataNode:
5991,blk_6552462339196710976,081111,081021,19,INFO,dfs.DataNode:
5992,blk_7680468813801773871,081111,081021,19,INFO,dfs.DataNode:
5993,blk_6540955373708471304,081111,081021,19,INFO,dfs.DataNode:
5994,blk_1361234530812094185,081111,081021,19,INFO,dfs.DataNode:
5995,blk_-814110542708560047,081111,081022,18,INFO,dfs.DataNode:
5996,blk_7160447974271620387,081111,081022,19,INFO,dfs.DataNode:
5997,blk_1785449118255112585,081111,081022,19,INFO,dfs.DataNode:
5998,blk_8699268063391495511,081111,081022,19,INFO,dfs.DataNode:
5999,blk_2854158054056648949,081111,081022,19,INFO,dfs.DataNode:
6000,blk_1473949624670719319,081111,081022,19,INFO,dfs.DataNode:
6001,blk_8828212415539393524,081111,081022,19,INFO,dfs.DataNode:
6002,blk_-3105659812499737775,081111,081023,18,INFO,dfs.DataNode:
6003,blk_3591581947037518619,081111,081023,18,INFO,dfs.DataNode:
6004,blk_4516306414837452219,081111,081023,19,INFO,dfs.DataNode:
6005,blk_3971280432092660389,081111,081023,19,INFO,dfs.DataNode:
6006,blk_-746287168516669964,081111,081024,19,INFO,dfs.DataNode:
6007,blk_29841296005756558,081111,081024,19,INFO,dfs.DataNode:
6008,blk_8163185518810177773,081111,081024,19,INFO,dfs.DataNode:
6009,blk_-1307194606560428311,081111,081024,19,INFO,dfs.DataNode:
6010,blk_-5201098943309260092,081111,081024,19,INFO,dfs.DataNode:
6011,blk_3386765805450534271,081111,081024,19,INFO,dfs.DataNode:
6012,blk_1989456096072491782,081111,081024,19,INFO,dfs.DataNode:
6013,blk_-463546999397478296,081111,081025,18,INFO,dfs.DataNode:
6014,blk_3107521534415119817,081111,081025,19,INFO,dfs.DataNode:
6015,blk_-4109787338596331074,081111,081025,19,INFO,dfs.DataNode:
6016,blk_4633040974576458155,081111,081025,19,INFO,dfs.DataNode:
6017,blk_-2233045808484264484,081111,081025,19,INFO,dfs.DataNode:
6018,blk_5631143400420392748,081111,081025,19,INFO,dfs.DataNode:
6019,blk_8949295909988603332,081111,081025,19,INFO,dfs.DataNode:
6020,blk_6166514844042755282,081111,081025,19,INFO,dfs.DataNode:
6021,blk_1020766735513856842,081111,081025,19,INFO,dfs.DataNode:
6022,blk_4699683344797225708,081111,081026,18,INFO,dfs.DataNode:
6023,blk_843655600591747486,081111,081026,18,INFO,dfs.DataNode:
6024,blk_4659767336861808352,081111,081026,19,INFO,dfs.DataNode:
6025,blk_8844045896712965415,081111,081026,19,INFO,dfs.DataNode:
6026,blk_6506489009063656248,081111,081026,19,INFO,dfs.DataNode:
6027,blk_4835511147124179465,081111,081026,19,INFO,dfs.DataNode:
6028,blk_2231348598790887649,081111,081026,19,INFO,dfs.DataNode:
6029,blk_8192313164250470717,081111,081026,19,INFO,dfs.DataNode:
6030,blk_2222597093366956896,081111,081026,19,INFO,dfs.DataNode:
6031,blk_-636273691854135061,081111,081026,19,INFO,dfs.DataNode:
6032,blk_4393490422011993422,081111,081026,19,INFO,dfs.DataNode:
6033,blk_-2915366470550819436,081111,081027,19,INFO,dfs.DataNode:
6034,blk_765862315716134311,081111,081027,19,INFO,dfs.DataNode:
6035,blk_4839336226356264542,081111,081027,19,INFO,dfs.DataNode:
6036,blk_3174543279132947259,081111,081027,19,INFO,dfs.DataNode:
6037,blk_-2268287553447069566,081111,081027,19,INFO,dfs.DataNode:
6038,blk_4779333065061019730,081111,081028,19,INFO,dfs.DataNode:
6039,blk_5900616927515616819,081111,081028,19,INFO,dfs.DataNode:
6040,blk_8412203397917901314,081111,081028,19,INFO,dfs.DataNode:
6041,blk_-2501262806853871526,081111,081028,19,INFO,dfs.DataNode:
6042,blk_4745165982668466166,081111,081028,19,INFO,dfs.DataNode:
6043,blk_8475014078547641718,081111,081028,19,INFO,dfs.DataNode:
6044,blk_-4129427822625471809,081111,081028,19,INFO,dfs.DataNode:
6045,blk_5214648060302668406,081111,081029,19,INFO,dfs.DataNode:
6046,blk_5248431706625489737,081111,081030,19,INFO,dfs.DataNode:
6047,blk_6662589818782802968,081111,081031,18,INFO,dfs.DataNode:
6048,blk_-2359027146414945554,081111,081031,19,INFO,dfs.DataNode:
6049,blk_-1259356270552394345,081111,081031,19,INFO,dfs.DataNode:
6050,blk_3387295944426573478,081111,081031,19,INFO,dfs.DataNode:
6051,blk_-759520146326070271,081111,081031,19,INFO,dfs.DataNode:
6052,blk_6673349560386299698,081111,081031,19,INFO,dfs.DataNode:
6053,blk_3998699292780369635,081111,081031,19,INFO,dfs.DataNode:
6054,blk_2763172534240425350,081111,081032,19,INFO,dfs.DataNode:
6055,blk_-492053773468045039,081111,081032,19,INFO,dfs.DataNode:
6056,blk_-1186463791592157931,081111,081033,18,INFO,dfs.DataNode:
6057,blk_206961860088397840,081111,081033,19,INFO,dfs.DataNode:
6058,blk_-3410161014814502621,081111,081033,19,INFO,dfs.DataNode:
6059,blk_-301196553772426723,081111,081033,19,INFO,dfs.DataNode:
6060,blk_-3249777307880394812,081111,081033,19,INFO,dfs.DataNode:
6061,blk_137378281412794041,081111,081034,19,INFO,dfs.DataNode:
6062,blk_3799066438435640351,081111,081034,19,INFO,dfs.DataNode:
6063,blk_4369641054619005894,081111,081034,19,INFO,dfs.DataNode:
6064,blk_-2103647717065219599,081111,081034,19,INFO,dfs.DataNode:
6065,blk_-74511355666073839,081111,081034,19,INFO,dfs.DataNode:
6066,blk_3718492425007353739,081111,081035,18,INFO,dfs.DataNode:
6067,blk_-2777653517650651579,081111,081035,19,INFO,dfs.DataNode:
6068,blk_7879862435238722740,081111,081035,19,INFO,dfs.DataNode:
6069,blk_-865054261050798428,081111,081035,19,INFO,dfs.DataNode:
6070,blk_4058146096073345523,081111,081035,19,INFO,dfs.DataNode:
6071,blk_4912900130707335756,081111,081035,19,INFO,dfs.DataNode:
6072,blk_7709307943200419391,081111,081036,19,INFO,dfs.DataNode:
6073,blk_8835920566007308210,081111,081036,19,INFO,dfs.DataNode:
6074,blk_-613284482107548441,081111,081036,19,INFO,dfs.DataNode:
6075,blk_-4760132303968926689,081111,081036,19,INFO,dfs.DataNode:
6076,blk_7942900066050332481,081111,081036,19,INFO,dfs.DataNode:
6077,blk_7251927800894307689,081111,081036,19,INFO,dfs.DataNode:
6078,blk_-6831214443817163504,081111,081036,19,INFO,dfs.DataNode:
6079,blk_-4488278292623850673,081111,081037,19,INFO,dfs.DataNode:
6080,blk_38818961351354431,081111,081038,19,INFO,dfs.DataNode:
6081,blk_-1259412848186511120,081111,081038,19,INFO,dfs.DataNode:
6082,blk_-4950858086647096123,081111,081038,19,INFO,dfs.DataNode:
6083,blk_6398954314152006276,081111,081040,19,INFO,dfs.DataNode:
6084,blk_2188048097002121336,081111,081040,19,INFO,dfs.DataNode:
6085,blk_7949815506131303115,081111,081040,19,INFO,dfs.DataNode:
6086,blk_4851237127992969604,081111,081041,18,INFO,dfs.DataNode:
6087,blk_-1554683426474374404,081111,081041,18,INFO,dfs.DataNode:
6088,blk_5834905866353904539,081111,081041,19,INFO,dfs.DataNode:
6089,blk_-1174205132420103441,081111,081042,19,INFO,dfs.DataNode:
6090,blk_-568625255742421553,081111,081044,19,INFO,dfs.DataNode:
6091,blk_6857007767713340964,081111,081044,19,INFO,dfs.DataNode:
6092,blk_3498588019809342135,081111,081044,19,INFO,dfs.DataNode:
6093,blk_2097776303992331562,081111,081044,19,INFO,dfs.DataNode:
6094,blk_7651614720272916928,081111,081045,19,INFO,dfs.DataNode:
6095,blk_8694618707705970357,081111,081045,19,INFO,dfs.DataNode:
6096,blk_6539984336034883855,081111,081046,19,INFO,dfs.DataNode:
6097,blk_-2543762468442436121,081111,081046,19,INFO,dfs.DataNode:
6098,blk_3855590356038554176,081111,081046,19,INFO,dfs.DataNode:
6099,blk_4437281228822195961,081111,081047,19,INFO,dfs.DataNode:
6100,blk_7508159867459150092,081111,081047,19,INFO,dfs.DataNode:
6101,blk_8775955931771388195,081111,081048,19,INFO,dfs.DataNode:
